5400130 161643534 2 17 44053 00071 N00061 E00068 Z00019                                         
5400230 161643486 2 19 43579 00161 N00147 E00117 Z00048                                         
5400330 161643499 2 19 43598 00131 N00124 E00106 Z00062                                         
5400430 161643510 2 23 44015 00209 N00207 E00126 Z00082                                         
5400530 161643509 2 19 44042 00087 N00073 E00074 Z00031                                         
5400730 161643540 2 22 44072 00129 N00098 E00086 Z00052                                         
5400830 161643479 2 17 43567 00085 N00081 E00083 Z00039                                         
5400930 161643521 2 16 44018 00068 N00057 E00059 Z00027                                         
5401330 161643575 2 17 43582 00104 N00076 E00085 Z00037                                         
5401430 161643510 2 16 43597 00085 N00053 E00085 Z00032                                         
5401530 161643495 2 18 43595 00107 N00084 E00105 Z00059                                         
5401630 161643502 2 15 43597 00069 N00069 E00059 Z00027                                         
5401730 161643507 2 19 43596 00111 N00100 E00110 Z00033                                         
5401830 161643506 2 18 44044 00105 N00077 E00097 Z00050                                         
5401930 161643503 2 22 44012 00121 N00105 E00103 Z00087                                         
5402430 161643510 2 16 44011 00192 N00128 E00189 Z00044                                         
5403030 161643505 2 20 44002 00144 N00127 E00089 Z00044                                         
5403230 161643509 2 24 44047 00205 N00124 E00201 Z00042                                         
5403330 161643503 2 15 44005 00095 N00074 E00063 Z00041                                         
5403430 161644036 2 16 44044 00246 N00108 E00233 Z00053                                         
5403930 161643591 2 15 44094 00167 N00102 E00167 Z00022                                         
5404330 161644009 2 18 44170 00112 N00082 E00101 Z00029                                         
5404730 161643538 2 19 44062 00109 N00085 E00107 Z00024                                         
5404731 161643530 2 18 44034 00083 N00061 E00064 Z00037                                         
5404830 161643514 2 22 44017 00204 N00166 E00147 Z00050                                         
5404831 161643509 2 15 44051 00126 N00106 E00103 Z00034                                         
5404860 161643504 2 19 44006 00167 N00113 E00153 Z00051                                         
5510100 161644167 2 16 44279 00056 N00050 E00050 Z00024                                         
5600031 161644247 2 21 ///// 00041 N00026 E00040 Z00016                                         
5710260 161645106 2 20 ///// 00035 N00032 E00025 Z00006                                         
5811931 161644037 2 17 44250 00065 N00041 E00060 Z00021                                         
3800000 161644319 1 07 44343 00022 N00015 E00019 Z00005                                         
3810000 161644326 1 05 44332 00017 N00011 E00014 Z00007                                         
3812300 161644231 1 10 44240 00025 N00025 E00020 Z00008                                         
3900000 161644359 1 08 44388 00022 N00017 E00022 Z00007                                         
3900030 161644248 1 13 ///// ///// N///// E///// Z/////                                         
3900100 161644467 1 11 44488 00022 N00022 E00018 Z00004                                         
3900600 161644367 1 05 44389 00014 N00011 E00012 Z00004                                         
3901930 161644312 1 11 ///// ///// N///// E///// Z/////                                         
3902100 161644465 1 13 44529 00019 N00019 E00015 Z00005                                         
3910230 161644091 1 08 ///// ///// N///// E///// Z/////                                         
3910830 161644181 1 14 ///// ///// N///// E///// Z/////                                         
3912130 161644243 1 12 ///// ///// N///// E///// Z/////                                         
3912332 161644177 1 13 ///// ///// N///// E///// Z/////                                         
3912334 161644128 1 12 ///// ///// N///// E///// Z/////                                         
3912335 161644133 1 08 ///// ///// N///// E///// Z/////                                         
3912430 161644172 1 14 ///// ///// N///// E///// Z/////                                         
3912460 161644173 1 12 ///// ///// N///// E///// Z/////                                         
3912560 161644211 1 10 ///// ///// N///// E///// Z/////                                         
4000031 161644030 1 14 ///// 00066 N00046 E00066 Z00014                                         
4000032 161643520 1 10 ///// 00031 N00021 E00026 Z00031                                         
4000033 161643520 1 12 ///// 00056 N00056 E00041 Z00026                                         
4000300 161643536 1 14 44062 00085 N00051 E00084 Z00021                                         
4000730 161644050 1 10 ///// 00038 N00032 E00031 Z00012                                         
4000731 161644040 1 14 ///// 00053 N00047 E00041 Z00029                                         
4002330 161643580 1 08 ///// 00019 N00019 E00016 Z00011                                         
4002831 161643560 1 14 ///// 00065 N00064 E00044 Z00018                                         
4002832 161644060 1 11 ///// 00048 N00030 E00041 Z00021                                         
4002900 161643561 1 13 43577 00050 N00045 E00050 Z00025                                         
4003030 161644060 1 14 ///// 00045 N00034 E00030 Z00025                                         
4110000 161644400 1 05 44485 00016 N00015 E00013 Z00006                                         
4220000 161644162 1 11 44255 00036 N00031 E00031 Z00019                                         
4220400 161644328 1 08 44333 00019 N00015 E00018 Z00009                                         
4220600 161644200 1 06 44297 00020 N00018 E00017 Z00014                                         
4222200 161644252 1 06 44279 00016 N00016 E00014 Z00007                                         
4300000 161644197 1 10 44209 00039 N00039 E00031 Z00008                                         
4302000 161644243 1 08 44250 00026 N00022 E00023 Z00018                                         
4310400 161643531 1 14 44084 00065 N00053 E00065 Z00033                                         
4323600 161643511 1 11 44009 00046 N00039 E00028 Z00023                                         
4420270 161644327 1 05 44335 00014 N00011 E00011 Z00003                                         
4420331 161644420 1 07 ///// 00020 N00015 E00014 Z00004                                         
4420432 161644430 1 09 ///// 00017 N00017 E00012 Z00007                                         
4421800 161644429 1 05 44486 00013 N00013 E00012 Z00003                                         
4421830 161644464 1 08 ///// 00012 N00012 E00008 Z00007                                         
4421900 161644344 1 06 44380 00018 N00018 E00009 Z00006                                         
4422200 161644300 1 09 44418 00018 N00018 E00014 Z00006                                         
4422230 161644400 1 14 ///// 00026 N00025 E00019 Z00010                                         
4430130 161644368 1 06 ///// 00016 N00016 E00009 Z00005                                         
4430131 161644350 1 05 ///// 00013 N00010 E00012 Z00006                                         
4430133 161644320 1 11 ///// 00020 N00018 E00019 Z00007                                         
4430134 161644300 1 10 ///// 00023 N00023 E00016 Z00006                                         
4430135 161644270 1 10 ///// 00026 N00025 E00022 Z00009                                         
4430230 161644420 1 05 ///// 00012 N00010 E00012 Z00005                                         
4430231 161644400 1 08 ///// 00019 N00015 E00018 Z00006                                         
4430300 161644308 1 13 44393 00024 N00018 E00024 Z00010                                         
4430630 161644210 1 14 ///// 00045 N00031 E00044 Z00013                                         
4431230 161644310 1 07 ///// 00021 N00019 E00020 Z00020                                         
4432930 161644190 1 14 ///// 00029 N00026 E00025 Z00009                                         
4433000 161644266 1 11 44289 00024 N00017 E00021 Z00010                                         
4433030 161644300 1 11 ///// 00028 N00021 E00026 Z00009                                         
4433031 161644280 1 12 ///// 00024 N00021 E00023 Z00011                                         
4433260 161644260 1 12 ///// 00031 N00024 E00031 Z00014                                         
4433431 161644240 1 08 ///// 00027 N00026 E00017 Z00008                                         
4433530 161644290 1 06 ///// 00018 N00013 E00018 Z00006                                         
4433632 161644290 1 05 ///// 00025 N00021 E00016 Z00009                                         
4500030 161644167 1 12 44227 00029 N00028 E00020 Z00013                                         
4500130 161644069 1 14 44178 00034 N00030 E00031 Z00020                                         
4500230 161644030 1 11 44134 00041 N00030 E00035 Z00026                                         
4500300 161644187 1 07 44197 00032 N00029 E00023 Z00012                                         
4500330 161644177 1 12 44190 00057 N00038 E00052 Z00027                                         
4500830 161644188 1 05 44196 00017 N00015 E00016 Z00013                                         
4500860 161644104 1 06 44196 00034 N00025 E00030 Z00011                                         
4510000 161643521 1 14 44071 00070 N00065 E00050 Z00045                                         
4510530 161643519 1 09 44045 00028 N00020 E00025 Z00026                                         
4510531 161643525 1 08 44053 00023 N00022 E00017 Z00019                                         
4511600 161643555 1 14 44102 00062 N00051 E00050 Z00035                                         
4511630 161644038 1 10 44127 00031 N00026 E00025 Z00017                                         
4511730 161643509 1 14 44042 00056 N00055 E00039 Z00036                                         
4512433 161643571 1 14 44132 00081 N00067 E00065 Z00051                                         
4512632 161644009 1 14 44110 00046 N00034 E00040 Z00024                                         
4512730 161643515 1 13 44052 00100 N00098 E00087 Z00059                                         
4512930 161643505 1 12 44039 00077 N00074 E00042 Z00040                                         
4513230 161643500 1 13 44029 00038 N00035 E00029 Z00033                                         
4515130 161643509 1 12 44017 00046 N00036 E00043 Z00027                                         
4515930 161643507 1 12 44024 00040 N00028 E00026 Z00038                                         
4518131 161643509 1 12 44043 00036 N00035 E00024 Z00025                                         
4518133 161643503 1 14 44033 00044 N00040 E00030 Z00037                                         
4518230 161643516 1 09 44043 00030 N00021 E00020 Z00017                                         
4518231 161643508 1 14 44063 00049 N00041 E00041 Z00038                                         
4518530 161643497 1 14 44031 00052 N00048 E00043 Z00032                                         
4518531 161643501 1 13 44029 00035 N00022 E00023 Z00031                                         
4610234 161644046 1 13 ///// 00061 N00044 E00056 Z00023                                         
4620000 161644137 1 14 44158 00079 N00073 E00039 Z00025                                         
4620130 161644236 1 08 ///// 00027 N00024 E00023 Z00016                                         
4621470 161644086 1 14 44114 00060 N00046 E00058 Z00023                                         
4621500 161644096 1 12 44122 00051 N00046 E00025 Z00017                                         
4621700 161644160 1 08 44185 00021 N00017 E00016 Z00010                                         
4621731 161644182 1 10 ///// 00036 N00030 E00035 Z00010                                         
4621732 161644153 1 12 ///// 00040 N00026 E00037 Z00008                                         
5100000 161643482 1 09 43580 00074 N00069 E00073 Z00022                                         
5100031 161643597 1 12 43598 00095 N00095 E00077 Z00034                                         
5100100 161643456 1 13 43538 00056 N00044 E00040 Z00037                                         
5100130 161643445 1 13 43550 00041 N00040 E00033 Z00030                                         
5100230 161643448 1 12 43519 00156 N00135 E00126 Z00031                                         
5101900 161643503 1 14 44008 00058 N00056 E00036 Z00021                                         
5113530 161643493 1 14 43497 00086 N00053 E00078 Z00021                                         
5113531 161643505 1 10 43543 00097 N00084 E00093 Z00018                                         
5113532 161643438 1 11 43498 00153 N00099 E00141 Z00056                                         
5113633 161643464 1 10 43471 00065 N00061 E00063 Z00024                                         
5200910 161643515 1 13 43582 00037 N00034 E00030 Z00019                                         
5202300 161643507 1 12 44018 00042 N00039 E00035 Z00031                                         
5203400 161643476 1 14 43557 00060 N00043 E00052 Z00023                                         
5203530 161643511 1 14 44017 00047 N00042 E00046 Z00027                                         
5210100 161644057 1 14 44143 00039 N00038 E00032 Z00015                                         
5210130 161644066 1 14 44076 00054 N00039 E00046 Z00018                                         
5210330 161644075 1 12 44082 00038 N00034 E00024 Z00015                                         
5210930 161643517 1 14 44030 00043 N00038 E00037 Z00030                                         
5211230 161644095 1 14 44100 00035 N00030 E00023 Z00031                                         
5211430 161644101 1 10 44110 00035 N00034 E00021 Z00017                                         
5211530 161644057 1 14 44062 00043 N00036 E00030 Z00021                                         
5211730 161644090 1 12 44096 00051 N00048 E00034 Z00014                                         
5211830 161644126 1 13 44134 00055 N00033 E00049 Z00020                                         
5212560 161643485 1 14 43433 00065 N00062 E00052 Z00042                                         
5300033 161643556 1 13 44118 00059 N00054 E00047 Z00027                                         
5300060 161643554 1 10 44122 00029 N00016 E00028 Z00028                                         
5301930 161644061 1 07 44084 00032 N00028 E00030 Z00012                                         
5302100 161643543 1 13 44052 00054 N00040 E00052 Z00020                                         
5302130 161644033 1 11 44081 00043 N00042 E00037 Z00021                                         
5310210 161644050 1 12 44053 00025 N00017 E00019 Z00014                                         
5310610 161643565 1 14 44042 00056 N00054 E00026 Z00010                                         
5310700 161643534 1 14 44048 00053 N00047 E00031 Z00016                                         
5310810 161643567 1 14 44069 00060 N00052 E00048 Z00031                                         
5311100 161643527 1 13 44031 00042 N00036 E00031 Z00018                                         
5311230 161643542 1 11 44042 00039 N00032 E00033 Z00021                                         
5311530 161643530 1 14 44039 00062 N00053 E00044 Z00033                                         
5311630 161643507 1 14 43588 00048 N00045 E00036 Z00021                                         
5311730 161644009 1 11 44025 00041 N00037 E00032 Z00019                                         
5311830 161644103 1 13 44110 00042 N00025 E00035 Z00014                                         
5312030 161644064 1 09 44096 00024 N00021 E00023 Z00013                                         
5312100 161643492 1 14 43589 00056 N00050 E00044 Z00024                                         
5312200 161643573 1 08 44070 00066 N00064 E00042 Z00024                                         
5312230 161644068 1 14 44096 00047 N00042 E00037 Z00012                                         
5313330 161644094 1 14 44101 00051 N00046 E00047 Z00017                                         
5314030 161643484 1 11 43575 00100 N00099 E00068 Z00038                                         
5314430 161643512 1 11 43593 00052 N00051 E00040 Z00025                                         
5314431 161643501 1 12 43599 00086 N00051 E00075 Z00054                                         
5314433 161643509 1 11 44013 00076 N00074 E00071 Z00033                                         
5314600 161644017 1 13 44150 00053 N00032 E00047 Z00021                                         
5314631 161643531 1 11 44026 00070 N00041 E00069 Z00027                                         
5320031 161644100 1 09 44109 00037 N00031 E00034 Z00018                                         
5320032 161644095 1 09 44112 00037 N00022 E00030 Z00012                                         
5320033 161644124 1 08 44127 00033 N00033 E00027 Z00014                                         
5320100 161644167 1 12 44182 00032 N00030 E00027 Z00014                                         
5320830 161644084 1 12 44090 00037 N00027 E00033 Z00011                                         
5321430 161644139 1 09 44151 00045 N00038 E00040 Z00018                                         
5321530 161644185 1 14 44197 00053 N00040 E00050 Z00020                                         
5322500 161644130 1 11 44144 00045 N00035 E00041 Z00030                                         
5322530 161644110 1 08 44123 00055 N00049 E00033 Z00024                                         
5322631 161644151 1 09 44154 00026 N00016 E00023 Z00014                                         
5322660 161643591 1 12 44142 00037 N00023 E00034 Z00018                                         
5351100 161644212 1 07 44216 00018 N00015 E00010 Z00002                                         
5351130 161644178 1 13 44203 00036 N00027 E00024 Z00009                                         
5351232 161644144 1 10 44147 00027 N00024 E00022 Z00012                                         
5400500 161643507 1 14 44014 00065 N00056 E00063 Z00033                                         
5401300 161643488 1 08 43577 00050 N00026 E00044 Z00026                                         
5403500 161644039 1 06 44043 00033 N00025 E00026 Z00011                                         
5500000 161644145 1 07 44157 00014 N00013 E00013 Z00007                                         
5500130 161644170 1 10 ///// 00026 N00020 E00025 Z00013                                         
5500131 161644190 1 07 ///// 00025 N00024 E00022 Z00005                                         
5500231 161644100 1 11 ///// 00033 N00025 E00025 Z00012                                         
5500300 161644127 1 08 44272 00014 N00010 E00014 Z00005                                         
5500400 161644250 1 08 44290 00017 N00016 E00015 Z00005                                         
5501700 161644101 1 08 44109 00034 N00027 E00032 Z00009                                         
5501930 161644210 1 07 ///// 00023 N00017 E00017 Z00008                                         
5502030 161644240 1 05 ///// 00016 N00015 E00015 Z00005                                         
5502430 161644250 1 07 ///// 00015 N00013 E00011 Z00006                                         
5502630 161644250 1 06 ///// 00018 N00012 E00018 Z00003                                         
5503430 161644270 1 09 ///// 00022 N00022 E00014 Z00005                                         
5503530 161644240 1 09 ///// 00041 N00025 E00027 Z00041                                         
5503600 161644105 1 09 44114 00027 N00025 E00020 Z00011                                         
5503630 161643380 1 07 ///// 00018 N00015 E00018 Z00009                                         
5503631 161644110 1 10 ///// 00024 N00023 E00023 Z00010                                         
5503633 161644170 1 11 ///// 00048 N00028 E00045 Z00017                                         
5503660 161644120 1 13 ///// 00044 N00032 E00043 Z00013                                         
5503930 161644130 1 10 ///// 00026 N00013 E00026 Z00012                                         
5510160 161644240 1 06 ///// 00031 N00031 E00017 Z00009                                         
5510530 161644320 1 05 ///// 00015 N00015 E00008 Z00005                                         
5511230 161644310 1 07 ///// 00020 N00016 E00012 Z00011                                         
5600000 161644019 1 13 44233 00028 N00019 E00025 Z00007                                         
5600037 161644296 1 13 ///// 00026 N00024 E00019 Z00012                                         
5601100 161644015 1 10 44216 00041 N00034 E00022 Z00011                                         
5621132 161644310 1 11 ///// 00020 N00019 E00016 Z00008                                         
5630100 161644400 1 09 44524 00013 N00011 E00012 Z00006                                         
5800000 161644252 1 06 44261 00028 N00016 E00027 Z00009                                         
5800031 161644246 1 07 44254 00025 N00024 E00016 Z00011                                         
5800032 161644018 1 14 44228 00048 N00037 E00040 Z00016                                         
5800033 161644226 1 08 44240 00030 N00028 E00020 Z00012                                         
5802030 161644273 1 06 44281 00032 N00015 E00030 Z00016                                         
5802032 161644277 1 05 44288 00021 N00018 E00019 Z00009                                         
5802330 161644212 1 05 44220 00021 N00020 E00010 Z00006                                         
5802730 161643579 1 10 ///// ///// N///// E///// Z/////                                         
5803631 161644301 1 05 44309 00017 N00014 E00014 Z00012                                         
5803732 161644311 1 06 44319 00019 N00017 E00014 Z00010                                         
5803734 161644299 1 07 ///// ///// N///// E///// Z/////                                         
5803736 161644326 1 09 44347 00021 N00017 E00017 Z00009                                         
5803832 161644163 1 07 44177 00050 N00046 E00047 Z00020                                         
5803833 161644226 1 06 44242 00027 N00021 E00027 Z00007                                         
5803834 161644112 1 11 44213 00074 N00071 E00042 Z00022                                         
5810132 161644366 1 08 44373 00017 N00015 E00012 Z00003                                         
5810230 161644312 1 13 44325 00032 N00027 E00027 Z00008                                         
5810330 161644428 1 05 44440 00014 N00010 E00013 Z00005                                         
5810700 161644244 1 06 44261 00018 N00016 E00015 Z00011                                         
5811930 161644239 1 06 ///// ///// N///// E///// Z/////                                         
5812430 161644324 1 06 44327 00013 N00012 E00010 Z00003                                         
5813130 161644413 1 06 44448 00017 N00013 E00016 Z00005                                         
5813230 161644391 1 06 44393 00014 N00012 E00011 Z00004                                         
5814260 161644328 1 07 44335 00025 N00025 E00015 Z00007                                         
5814332 161644235 1 08 44239 00016 N00015 E00014 Z00006                                         
5814333 161644251 1 14 44258 00035 N00035 E00030 Z00009                                         
5814530 161644378 1 06 44429 00014 N00013 E00012 Z00006                                         
5814630 161644300 1 08 44315 00019 N00014 E00018 Z00006                                         
5814631 161644277 1 06 44290 00024 N00017 E00023 Z00009                                         
5814930 161644343 1 06 44396 00011 N00010 E00009 Z00006                                         
5920800 161645111 1 09 45151 00012 N00011 E00007 Z00002                                         
6101000 161644272 1 12 44287 00027 N00026 E00023 Z00010                                         
A1999031617223125 005 334072 016 1353432 016 354404529V   5111  5192òaâÃéRåßìÏïî              1K
5503530 161722480 1 05 ///// 00030 N00024 E00023 Z00024                                         
A1999031715574749 017 345983 050 1400651 060 608014430V   5111  3108êÁótåßìÏìåâ´              1K
3420000 171558050 1 10 58056 00029 N00025 E00016 Z00022                                         
A1999031803305049 002 333093 009 1301930 011 148302430V   5111  7262ïüâ™åßïüâ™ínï˚            2K
7100600 180330539 1 05 30566 00052 N00047 E00040 Z00040                                         
7102900 180330566 1 08 30572 00058 N00057 E00050 Z00025                                         
A1999031821272980 010 410878 039 1422135 073 513434144D46V5112  2 60ê¬êXåßìåï˚â´             23K
2020430 182128040 2 20 ///// 00150 N///// E///// Z/////                                         
2020431 182128030 2 21 ///// 00111 N///// E///// Z/////                                         
2021030 182128010 2 15 ///// 00136 N///// E///// Z/////                                         
2021031 182127490 2 17 ///// 00167 N///// E///// Z/////                                         
2021831 182128040 2 18 ///// 00111 N///// E///// Z/////                                         
1460100 182128179 1 09 28195 00038 N00026 E00037 Z00012                                         
1510300 182128093 1 08 28114 00023 N00021 E00018 Z00006                                         
1520000 182127502 1 05 28133 00017 N00011 E00014 Z00007                                         
2000000 182128087 1 06 28099 00017 N00015 E00014 Z00009                                         
2000200 182128043 1 14 28052 00056 N00047 E00053 Z00023                                         
2020000 182127484 1 09 27592 00045 N00036 E00038 Z00025                                         
2020030 182128030 1 13 ///// 00082 N///// E///// Z/////                                         
2020131 182128060 1 09 ///// 00094 N///// E///// Z/////                                         
2020730 182128090 1 05 ///// 00025 N///// E///// Z/////                                         
2021300 182127459 1 08 27576 00052 N00050 E00045 Z00025                                         
2021500 182127499 1 14 28047 00073 N00066 E00052 Z00043                                         
2021530 182128040 1 13 ///// 00084 N///// E///// Z/////                                         
2021832 182128030 1 13 ///// 00117 N///// E///// Z/////                                         
2022430 182128060 1 07 ///// 00025 N///// E///// Z/////                                         
2022431 182128020 1 09 ///// 00031 N///// E///// Z/////                                         
2030000 182127499 1 08 ///// ///// N///// E///// Z/////                                         
2030430 182127570 1 11 ///// 00053 N///// E///// Z/////                                         
2120100 182127578 1 11 28078 00078 N00062 E00073 Z00037                                         
A1999031902554083 016 410125 049 1431339 110 29     58D58V5213  2 60ê¬êXåßìåï˚â´            119K
2000200 190256119 3 28 56381 00256 N00138 E00255 Z00074                                         
2020431 190256120 3 25 ///// 00178 N///// E///// Z/////                                         
2021500 190256101 3 30 56334 00328 N00249 E00213 Z00146                                         
2021530 190256130 3 25 ///// 00166 N///// E///// Z/////                                         
2021831 190256130 3 30 ///// 00352 N///// E///// Z/////                                         
2120100 190256122 3 26 56346 00170 N00154 E00141 Z00043                                         
1460100 190256332 2 15 56473 00044 N00036 E00043 Z00012                                         
1510300 190256144 2 17 56373 00046 N00039 E00040 Z00010                                         
1520000 190256040 2 21 56269 00109 N00058 E00105 Z00026                                         
1560000 190256189 2 15 56529 00027 N00019 E00022 Z00007                                         
2000000 190256168 2 19 56377 00061 N00053 E00054 Z00023                                         
2000030 190256350 2 16 ///// 00050 N///// E///// Z/////                                         
2000100 190256100 2 20 56459 00094 N00081 E00063 Z00019                                         
2000130 190256200 2 16 ///// 00047 N///// E///// Z/////                                         
2000131 190256460 2 16 ///// 00058 N///// E///// Z/////                                         
2000530 190256320 2 17 ///// 00052 N///// E///// Z/////                                         
2001730 190256450 2 17 ///// 00043 N///// E///// Z/////                                         
2002030 190256410 2 20 ///// 00072 N///// E///// Z/////                                         
2002032 190256210 2 22 ///// 00091 N///// E///// Z/////                                         
2002033 190256260 2 22 ///// 00090 N///// E///// Z/////                                         
2002034 190256210 2 17 ///// 00051 N///// E///// Z/////                                         
2010200 190256393 2 16 56500 00053 N00041 E00043 Z00018                                         
2010831 190256430 2 18 ///// 00055 N///// E///// Z/////                                         
2020000 190256087 2 15 56271 00064 N00058 E00052 Z00009                                         
2020030 190256220 2 22 ///// 00099 N///// E///// Z/////                                         
2020131 190256320 2 15 ///// 00072 N///// E///// Z/////                                         
2020430 190256170 2 20 ///// 00085 N///// E///// Z/////                                         
2020730 190256270 2 18 ///// 00063 N///// E///// Z/////                                         
2021030 190256160 2 19 ///// 00101 N///// E///// Z/////                                         
2021031 190256100 2 20 ///// 00098 N///// E///// Z/////                                         
2021630 190256330 2 15 ///// 00061 N///// E///// Z/////                                         
2021832 190256170 2 18 ///// 00089 N///// E///// Z/////                                         
2021930 190256250 2 18 ///// 00082 N///// E///// Z/////                                         
2022430 190256200 2 17 ///// 00048 N///// E///// Z/////                                         
2022431 190256120 2 20 ///// 00073 N///// E///// Z/////                                         
2030000 190256111 2 20 ///// ///// N///// E///// Z/////                                         
2030430 190256120 2 18 ///// 00088 N///// E///// Z/////                                         
2120000 190256183 2 21 56471 00105 N00073 E00087 Z00029                                         
2121200 190256306 2 15 56445 00047 N00038 E00037 Z00026                                         
2201600 190257000 2 17 57155 00044 N00034 E00041 Z00012                                         
2205300 190257050 2 16 57160 00031 N00027 E00024 Z00008                                         
2301430 190257040 2 15 ///// 00022 N00020 E00018 Z00008                                         
2320130 190256430 2 17 ///// 00063 N00051 E00054 Z00012                                         
1000000 190257000 1 09 57176 00012 N00012 E00008 Z00004                                         
1010900 190256487 1 10 56572 00017 N00016 E00013 Z00005                                         
1020000 190256486 1 10 56519 00028 N00021 E00026 Z00009                                         
1060000 190256245 1 12 56422 00041 N00024 E00035 Z00012                                         
1060300 190256357 1 10 56489 00023 N00018 E00018 Z00008                                         
1061000 190256493 1 08 56515 00018 N00018 E00016 Z00006                                         
1100000 190256230 1 06 56562 00013 N00013 E00009 Z00004                                         
1160500 190257000 1 11 57261 00012 N00012 E00010 Z00006                                         
1450000 190256400 1 09 56551 00017 N00015 E00016 Z00008                                         
1460300 190256400 1 12 56551 00018 N00016 E00016 Z00007                                         
1520200 190256132 1 09 56209 00015 N00013 E00013 Z00011                                         
1560300 190256400 1 09 56470 00013 N00012 E00012 Z00007                                         
1570400 190256209 1 14 56275 00038 N00022 E00036 Z00020                                         
1610000 190256402 1 14 56415 00041 N00034 E00033 Z00016                                         
1610200 190256439 1 05 56439 00015 N00010 E00014 Z00007                                         
1660000 190256500 1 06 56585 00016 N00014 E00016 Z00005                                         
2000101 190256435 1 12 56462 00024 N00015 E00024 Z00013                                         
2001430 190256370 1 13 ///// 00029 N///// E///// Z/////                                         
2002131 190256420 1 11 ///// 00038 N///// E///// Z/////                                         
2002132 190256360 1 13 ///// 00044 N///// E///// Z/////                                         
2010130 190256440 1 09 ///// 00018 N///// E///// Z/////                                         
2010300 190256554 1 07 56599 00020 N00012 E00015 Z00005                                         
2010830 190256450 1 14 ///// 00029 N///// E///// Z/////                                         
2011531 190256460 1 07 ///// 00016 N///// E///// Z/////                                         
2011560 190256490 1 12 ///// 00019 N///// E///// Z/////                                         
2020001 190256171 1 08 56315 00031 N00021 E00031 Z00008                                         
2020400 190256308 1 09 56342 00023 N00020 E00021 Z00013                                         
2021300 190256073 1 14 56261 00061 N00048 E00042 Z00019                                         
2021430 190256320 1 13 ///// 00034 N///// E///// Z/////                                         
2022330 190256310 1 13 ///// 00030 N///// E///// Z/////                                         
2030001 190256215 1 10 56356 00037 N00036 E00028 Z00015                                         
2100100 190256199 1 12 56360 00029 N00027 E00025 Z00012                                         
2100400 190256384 1 06 56419 00019 N00018 E00011 Z00009                                         
2101600 190256154 1 13 56239 00046 N00044 E00032 Z00017                                         
2110000 190256482 1 06 56572 00022 N00018 E00019 Z00007                                         
2110200 190256342 1 07 56507 00028 N00027 E00024 Z00010                                         
2120200 190256400 1 10 56530 00022 N00020 E00014 Z00009                                         
2120300 190256248 1 13 56382 00052 N00033 E00051 Z00012                                         
2130100 190256375 1 11 56499 00036 N00026 E00036 Z00013                                         
2130200 190256528 1 11 56565 00028 N00021 E00025 Z00011                                         
2132700 190256539 1 11 57008 00019 N00014 E00018 Z00008                                         
2200200 190256527 1 06 57038 00019 N00019 E00019 Z00004                                         
2205200 190257024 1 07 57109 00020 N00014 E00018 Z00007                                         
2205500 190256573 1 09 57080 00023 N00020 E00020 Z00006                                         
2205700 190257114 1 11 57242 00019 N00018 E00019 Z00004                                         
2300030 190257030 1 08 ///// 00011 N00010 E00010 Z00004                                         
2300031 190256560 1 07 ///// 00014 N00011 E00013 Z00005                                         
2300730 190256550 1 06 ///// 00012 N00010 E00012 Z00005                                         
2301130 190257140 1 05 ///// 00008 N00008 E00006 Z00003                                         
2301730 190257020 1 09 ///// 00013 N00013 E00012 Z00007                                         
2301732 190257440 1 09 ///// 00011 N00011 E00007 Z00004                                         
2301830 190257030 1 06 ///// 00009 N00008 E00009 Z00003                                         
2301831 190257080 1 13 ///// 00023 N00019 E00019 Z00014                                         
2310030 190257090 1 06 ///// 00007 N00007 E00007 Z00005                                         
2310031 190257120 1 08 ///// 00012 N00012 E00012 Z00007                                         
2311360 190257170 1 13 ///// 00016 N00012 E00015 Z00006                                         
2320000 190256453 1 05 56464 00012 N00010 E00012 Z00005                                         
2320030 190256460 1 12 ///// 00028 N00028 E00021 Z00007                                         
2320031 190256470 1 10 ///// 00027 N00027 E00019 Z00007                                         
2320032 190256230 1 08 ///// 00023 N00023 E00010 Z00007                                         
2320230 190256420 1 08 ///// 00023 N00023 E00016 Z00006                                         
2320930 190256540 1 07 ///// 00014 N00013 E00013 Z00005                                         
2321000 190256408 1 10 56540 00023 N00019 E00023 Z00006                                         
2321030 190256540 1 11 ///// 00021 N00020 E00021 Z00008                                         
2321031 190256530 1 09 ///// 00025 N00018 E00020 Z00014                                         
2330032 190257210 1 05 ///// 00009 N00007 E00007 Z00004                                         
2330036 190257050 1 08 ///// 00014 N00014 E00012 Z00003                                         
2332900 190256586 1 05 57049 00013 N00008 E00010 Z00005                                         
2332930 190257170 1 06 ///// 00009 N00009 E00007 Z00005                                         
2332931 190257070 1 09 ///// 00011 N00008 E00010 Z00004                                         
2332932 190257070 1 11 ///// 00014 N00014 E00010 Z00005                                         
2333032 190257030 1 09 ///// 00015 N00015 E00012 Z00005                                         
2333033 190257040 1 05 ///// 00012 N00011 E00011 Z00005                                         
2333034 190257030 1 05 ///// 00007 N00007 E00006 Z00004                                         
2333036 190257020 1 10 ///// 00016 N00013 E00016 Z00007                                         
2333037 190257160 1 07 ///// 00009 N00007 E00008 Z00004                                         
A1999031914475414 003 325669 016 1310268 016 104013321V   5111  7270åFñ{åßà¢ëhínï˚            1K
7401130 191447350 1 10 ///// 00102 N00101 E00081 Z00046                                         
