,code_prime,lon,lat,address,codes_ordered,gaps,distances,grand_date_b,grand_date_e,date_b_s,date_e_s,lats,lons,date_b_s_old,date_e_s_old,highest,highestplus1,duration,probability_not_occurr
1896,7530161,13123,3304,直入町長湯竹田市直入町,"[7530161, 7530133]",[0],[1.85],2000-07-18,2023-12-31,"['2000-07-18', '2004-08-09']","['2004-08-09', '2023-12-31']","[3304, 3305]","[13123, 13123]",,,5.0,6.0,7471.0,0.7617281640944311
1897,7213930,13024,3319,吉野ヶ里町三田川,"[7213930, 7213932]",[0],[0.0],2001-03-22,2023-12-31,"['2001-03-22', '2010-07-01']","['2010-07-01', '2023-12-31']","[3319, 3319]","[13024, 13024]",,,5.0,6.0,7224.0,0.7617281640944312
1898,2330030,14034,3919,横手市中央町,[2330030],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3919],[14034],,,5.0,6.0,8452.0,0.7617281640944312
1899,7501620,13144,3334,国東市田深,[7501620],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3334],[13144],,,5.0,6.0,5904.0,0.7617281640944313
1900,3710020,13846,3739,長岡市寺泊一里塚,[3710020],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3739],[13846],,,5.0,6.0,5308.0,0.7617281640944313
1901,7360431,12946,3348,壱岐市芦辺町芦辺,"[7360431, 7360433]",[0],[0.0],2002-07-29,2023-12-31,"['2002-07-29', '2011-01-06']","['2011-01-06', '2023-12-31']","[3348, 3348]","[12946, 12946]",,,5.0,6.0,6730.0,0.7617281640944314
1902,7030500,13202,3357,田布施町下田布施,[7030500],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3357],[13202],,,5.0,6.0,9040.0,0.7617281640944316
1903,6312830,13322,3332,日高村本郷,"[6312830, 6312831, 6312832]","[0, 0]","[0.0, 0.0, 0.0]",2001-07-19,2023-12-31,"['2001-07-19', '2011-05-12', '2021-10-28']","['2011-05-12', '2021-10-28', '2023-12-31']","[3332, 3332, 3332]","[13322, 13322, 13322]",,,4.0,5.0,7105.0,0.7622796760786894
1904,1310020,14138,4356,留萌市幸町,[1310020],[],[],2006-03-01,2023-12-31,['2006-03-01'],['2023-12-31'],[4356],[14138],,,4.0,5.0,5419.0,0.7622796760786894
1905,6200037,13307,3412,今治市伯方町,"[6200037, 6200041]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3412, 3412]","[13307, 13307]",,,4.0,5.0,8235.0,0.7622796760786894
1906,1270230,14226,4324,中富良野町市街地本町,"[1270230, 1270231]",[0],[0.0],2002-07-29,2023-12-31,"['2002-07-29', '2011-05-12']","['2011-05-12', '2023-12-31']","[4324, 4324]","[14226, 14226]",,,5.0,6.0,6730.0,0.7629972206230166
1907,7120160,13039,3334,筑穂町長尾飯塚市長尾,"[7120160, 7120131]",[0],[0.0],2002-03-20,2023-12-31,"['2002-03-20', '2002-11-12']","['2002-11-12', '2023-12-31']","[3334, 3334]","[13039, 13039]",,,5.0,6.0,6861.0,0.7629972206230168
1908,2311432,13954,3912,にかほ市象潟町浜ノ田,[2311432],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3912],[13954],,,5.0,6.0,8452.0,0.7636238568747791
1909,5910234,13305,3418,尾道市瀬戸田町,"[5910234, 5910237]",[0],[1.53],1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3418, 3418]","[13305, 13306]",,,5.0,6.0,8113.0,0.7636238568747792
1910,3210731,13904,3610,藤岡市鬼石,"[3210731, 3210732]",[0],[2.38],1998-06-15,2023-12-31,"['1998-06-15', '2016-03-28']","['2016-03-28', '2023-12-31']","[3610, 3609]","[13904, 13903]",,,4.0,5.0,8235.0,0.7636982617649165
1911,5920832,13239,3418,呉市郷原町,[5920832],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3418],[13239],,,4.0,5.0,8113.0,0.7639107345363635
1912,5400632,13545,3410,五條市大塔町辻堂,[5400632],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3410],[13545],,,4.0,5.0,8452.0,0.7639107345363635
1913,5700001,13302,3530,松江市西生馬町,[5700001],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3530],[13302],,,4.0,5.0,9666.0,0.7639107345363635
1914,5923032,13224,3416,江田島市沖美町,"[5923032, 5923036]",[0],[1.85],1998-12-15,2023-12-31,"['1998-12-15', '2021-06-16']","['2021-06-16', '2023-12-31']","[3416, 3415]","[13224, 13224]",,,5.0,6.0,8052.0,0.7639973556374879
1915,3320230,13906,3604,皆野町皆野,[3320230],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3604],[13906],,,4.0,5.0,8452.0,0.7641260978158729
1916,2211830,14051,3802,亘理町下小路悠里,"[2211830, 2211831]",[0],[2.36],2002-03-02,2023-12-31,"['2002-03-02', '2020-02-03']","['2020-02-03', '2023-12-31']","[3802, 3803]","[14051, 14052]",,,6.0,7.0,6879.0,0.7642032682880956
1917,7530160,13118,3301,久住町久住竹田市久住町,"[7530160, 7530132]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2002-11-12']","['2002-11-12', '2023-12-31']","[3301, 3301]","[13118, 13118]",,,5.0,6.0,7471.0,0.7642453298676667
1918,5900037,13251,3440,広島三次市三和町,[5900037],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3440],[13251],,,4.0,5.0,8113.0,0.7644059761710714
1919,1570321,14325,4237,十勝大樹町生花,[1570321],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[4237],[14325],,,5.0,6.0,5308.0,0.7648617113562985
1920,1500121,14218,4244,平取町振内,[1500121],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[4244],[14218],,,6.0,7.0,5308.0,0.7654374409423759
1921,7530130,13124,3258,竹田市会々,"[7530130, 7530134]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3258, 3258]","[13124, 13124]",,,5.0,6.0,7471.0,0.7654730716931912
1922,5113632,13532,3504,南丹市八木町八木,"[5113632, 5113634]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-02-10']","['2011-02-10', '2023-12-31']","[3504, 3504]","[13532, 13532]",,,5.0,6.0,8113.0,0.7654730716931912
1923,3710021,13851,3726,長岡市千手,[3710021],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3726],[13851],,,5.0,6.0,5308.0,0.7654730716931912
1924,5400730,13544,3428,御所市役所,[5400730],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3428],[13544],,,5.0,6.0,8452.0,0.7654730716931912
1925,7102931,13009,3331,糸島市二丈深江,[7102931],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3331],[13009],,,5.0,6.0,6861.0,0.7654730716931912
1926,5620000,13349,3523,倉吉市岩倉長峯,[5620000],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3523],[13349],,,5.0,6.0,9666.0,0.7654730716931913
1927,3912220,13642,3644,かほく市浜北,"[3912220, 3912221]",[0],[0.0],2004-08-09,2023-12-31,"['2004-08-09', '2014-08-29']","['2014-08-29', '2023-12-31']","[3644, 3644]","[13642, 13642]",,,5.0,6.0,5988.0,0.7654730716931915
1928,7200035,13007,3327,唐津市七山,"[7200035, 7200037]",[0],[1.85],2001-03-22,2023-12-31,"['2001-03-22', '2010-07-01']","['2010-07-01', '2023-12-31']","[3327, 3326]","[13007, 13007]",,,5.0,6.0,7224.0,0.7654730716931915
1929,1300030,14139,4418,苫前町旭,"[1300030, 1300031]",[0],[0.0],2002-07-29,2023-12-31,"['2002-07-29', '2011-05-12']","['2011-05-12', '2023-12-31']","[4418, 4418]","[14139, 14139]",,,5.0,6.0,6730.0,0.7654730716931916
1930,7030760,13216,3357,周防大島町久賀,"[7030760, 7030733]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2011-01-06']","['2011-01-06', '2023-12-31']","[3357, 3357]","[13216, 13216]",,,5.0,6.0,8452.0,0.7654730716931916
1931,5800160,13324,3500,神郷町下神代新見市神郷下神代,"[5800160, 5800132]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2005-03-01']","['2005-03-01', '2023-12-31']","[3500, 3500]","[13324, 13324]",,,5.0,6.0,8452.0,0.7654730716931917
1932,7790420,12834,2720,知名町知名,[7790420],[],[],2007-03-01,2023-12-31,['2007-03-01'],['2023-12-31'],[2720],[12834],,,4.0,5.0,5054.0,0.7661417510007776
1933,1570320,14317,4230,十勝大樹町東本通,[1570320],[],[],2006-03-01,2023-12-31,['2006-03-01'],['2023-12-31'],[4230],[14317],,,5.0,6.0,5419.0,0.7662805271704788
1934,5502030,13510,3402,和歌山広川町広,"[5502030, 5502031]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2022-03-24']","['2022-03-24', '2023-12-31']","[3402, 3402]","[13510, 13510]",,,5.0,6.0,8452.0,0.7666810035217986
1935,3411031,14021,3553,成田市猿山,"[3411031, 3411034]",[0],[0.0],2000-01-12,2023-12-31,"['2000-01-12', '2015-01-27']","['2015-01-27', '2023-12-31']","[3553, 3553]","[14021, 14021]",,,4.0,5.0,7659.0,0.7668377179491889
1936,7130231,13026,3308,柳川市大和町,[7130231],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3308],[13026],,,5.0,6.0,6861.0,0.7669202602273569
1937,4600200,13634,3453,鈴鹿市西条,[4600200],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3453],[13634],,,5.0,6.0,9040.0,0.7669202602273572
1938,6220120,13226,3327,八幡浜市五反田,[6220120],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3327],[13226],,,5.0,6.0,5904.0,0.7669202602273574
1939,7414720,13052,3237,熊本美里町永富,[7414720],[],[],2007-03-01,2023-12-31,['2007-03-01'],['2023-12-31'],[3237],[13052],,,6.0,7.0,5054.0,0.76723690747324
1940,2330020,14034,3918,横手市安田柳堤地内,[2330020],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3918],[14034],,,5.0,6.0,5308.0,0.7672777090199967
1941,3010430,13953,3618,結城市悠樹結城市中央町,"[3010430, 3010431]",[0],[2.38],1998-10-15,2023-12-31,"['1998-10-15', '2020-11-18']","['2020-11-18', '2023-12-31']","[3618, 3617]","[13953, 13952]",,,5.0,6.0,8113.0,0.7675002447239655
1942,5712420,13232,3451,邑南町淀原,[5712420],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3451],[13232],,,4.0,5.0,5904.0,0.7675383433590319
1943,6102020,13419,3428,小豆島町馬木,[6102020],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3428],[13419],,,4.0,5.0,5904.0,0.7675383433590319
1944,5810632,13332,3447,高梁市成羽町,"[5810632, 5810637]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2020-09-02']","['2020-09-02', '2023-12-31']","[3447, 3447]","[13332, 13332]",,,4.0,5.0,8452.0,0.7675383433590319
1945,4621470,13616,3415,紀伊長島町十須三重紀北町十須,"[4621470, 4621400]",[0],[1.85],1994-07-15,2023-12-31,"['1994-07-15', '2005-05-16']","['2005-05-16', '2023-12-31']","[3415, 3414]","[13616, 13616]",,,4.0,5.0,9666.0,0.767538343359032
1946,3313730,13918,3558,越生町越生,[3313730],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3558],[13918],,,4.0,5.0,8452.0,0.7675689906957059
1947,7415730,13042,3254,熊本北区植木町,[7415730],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3254],[13042],,,6.0,7.0,8113.0,0.7676044079583118
1948,7133632,13043,3323,朝倉市宮野,[7133632],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3323],[13043],,,5.0,6.0,6861.0,0.767869661444683
1949,6112460,13342,3409,豊中町本山三豊市豊中町,"[6112460, 6112433]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2005-04-01']","['2005-04-01', '2023-12-31']","[3409, 3409]","[13342, 13342]",,,5.0,6.0,7471.0,0.7678696614446832
1950,5903635,13243,3437,安芸高田市向原町,[5903635],[],[],2001-12-12,2023-12-31,['2001-12-12'],['2023-12-31'],[3437],[13243],,,5.0,6.0,6959.0,0.7678696614446832
1951,3520050,13914,3547,青梅市日向和田,[3520050],[],[],1999-07-21,2023-12-31,['1999-07-21'],['2023-12-31'],[3547],[13914],,,4.0,5.0,7834.0,0.7680995048336463
1952,7130435,13046,3315,八女市星野村,[7130435],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3315],[13046],,,4.0,5.0,6861.0,0.7689305055432321
1953,4612130,13633,3430,多気町相可,"[4612130, 4612132, 4612133]","[0, 0]","[0.0, 0.0, 0.0]",1998-06-15,2023-12-31,"['1998-06-15', '2007-04-01', '2010-08-21']","['2007-04-01', '2010-08-21', '2023-12-31']","[3430, 3430, 3430]","[13633, 13633, 13633]",,,4.0,5.0,8235.0,0.7689305055432322
1954,6313300,13341,3336,香美市土佐山田町宝町,[6313300],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3336],[13341],,,4.0,5.0,9040.0,0.7689305055432323
1955,3590002,14210,2638,小笠原村母島,"[3590002, 3590003]",[0],[1.66],2007-07-02,2023-12-31,"['2007-07-02', '2013-03-27']","['2013-03-27', '2023-12-31']","[2638, 2638]","[14210, 14211]",,,5.0,6.0,4931.0,0.7690395612667511
1956,8010531,12740,2607,糸満市潮崎町,[8010531],[],[],2003-03-10,2023-12-31,['2003-03-10'],['2023-12-31'],[2607],[12740],,,5.0,6.0,6506.0,0.7690395612667512
1957,2110220,14151,3916,釜石市中妻町,[2110220],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3916],[14151],,,6.0,7.0,5308.0,0.7690532485622531
1958,3111530,14011,3632,茂木町茂木,[3111530],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3632],[14011],,,5.0,6.0,7659.0,0.7694254457603009
1959,7210021,13018,3316,佐賀市栄町,[7210021],[],[],2007-03-01,2023-12-31,['2007-03-01'],['2023-12-31'],[3316],[13018],,,5.0,6.0,5054.0,0.7701911994892044
1960,8012330,12744,2611,南風原町兼城,[8012330],[],[],2007-04-02,2023-12-31,['2007-04-02'],['2023-12-31'],[2611],[12744],,,4.0,5.0,5022.0,0.7702877165438781
1961,4620020,13610,3404,尾鷲市南浦,[4620020],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3404],[13610],,,4.0,5.0,5904.0,0.7702877165438781
1962,5700021,13310,3532,松江市美穂関町下宇部尾松江市美穂関総合運動公園,"[5700021, 5700022]",[424],[0.0],2004-11-01,2023-12-31,"['2004-11-01', '2010-10-05']","['2009-08-07', '2023-12-31']","[3532, 3532]","[13310, 13310]",,,4.0,5.0,5480.0,0.7703869031609611
1963,1200020,14203,4343,深川市１条,[1200020],[],[],2006-03-01,2023-12-31,['2006-03-01'],['2023-12-31'],[4343],[14203],,,4.0,5.0,5419.0,0.7703869031609611
1964,7300030,12941,3316,佐世保市吉井町,"[7300030, 7300035, 7300039]","[0, 0]","[0.0, 0.0, 0.0]",2002-07-29,2023-12-31,"['2002-07-29', '2011-01-06', '2022-02-24']","['2011-01-06', '2022-02-24', '2023-12-31']","[3316, 3316, 3316]","[12941, 12941, 12941]",,,4.0,5.0,6730.0,0.7703869031609611
1965,5903820,13224,3440,北広島町豊平郵便局,[5903820],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3440],[13224],,,4.0,5.0,5904.0,0.7703869031609611
1966,5111530,13542,3456,長岡京市開田,[5111530],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3456],[13542],,,5.0,6.0,8113.0,0.7707603206075448
1967,5351201,13456,3433,淡路市富島,"[5351201, 5351203]",[0],[0.0],1995-01-19,2023-12-31,"['1995-01-19', '2018-08-09']","['2018-08-09', '2023-12-31']","[3433, 3433]","[13456, 13456]",,,5.0,6.0,9478.0,0.7707603206075451
1968,4410830,13859,3522,小山町藤曲,[4410830],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3522],[13859],,,5.0,6.0,8235.0,0.771325054234312
1969,5320320,13423,3445,赤穂市加里屋,[5320320],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3445],[13423],,,4.0,5.0,6063.0,0.771341011843758
1970,7020002,13055,3409,下関市豊浦町川棚,[7020002],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3409],[13055],,,4.0,5.0,9040.0,0.771341011843758
1971,5900033,13247,3453,広島三次市布野町,[5900033],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3453],[13247],,,4.0,5.0,8113.0,0.7713410118437581
1972,3410630,13956,3543,市川市八幡市川市南八幡,"[3410630, 3410631, 3410632]","[0, 0]","[0.0, 0.0, 0.0]",2000-01-12,2023-12-31,"['2000-01-12', '2017-05-01', '2020-08-14']","['2017-05-01', '2020-08-14', '2023-12-31']","[3543, 3543, 3543]","[13956, 13956, 13956]",,,5.0,6.0,7659.0,0.7714374794983917
1973,7410431,13046,3302,山鹿市菊鹿町,[7410431],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3302],[13046],,,5.0,6.0,8113.0,0.7716057936032652
1974,3311530,13923,3550,入間市豊岡,[3311530],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3550],[13923],,,4.0,5.0,8452.0,0.7720882843671657
1975,3900101,13655,3751,輪島市舳倉島,[3900101],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3751],[13655],,,4.0,5.0,9666.0,0.7721032151304252
1976,5702933,13251,3510,雲南市吉田町吉田,"[5702933, 5702937]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-08-02']","['2011-08-02', '2023-12-31']","[3510, 3510]","[13251, 13251]",,,4.0,5.0,8235.0,0.7721032151304253
1977,3540030,13908,3412,神津島村役場,"[3540030, 3540031]",[0],[0.0],1999-07-21,2023-12-31,"['1999-07-21', '2010-03-31']","['2010-03-31', '2023-12-31']","[3412, 3412]","[13908, 13908]",,,6.0,7.0,7834.0,0.7721676456814178
1978,7120030,13044,3344,直方市新町,"[7120030, 7120031]",[0],[0.0],2002-03-20,2023-12-31,"['2002-03-20', '2011-05-12']","['2011-05-12', '2023-12-31']","[3344, 3344]","[13044, 13044]",,,5.0,6.0,6861.0,0.7724415861163689
1979,7360432,12945,3345,壱岐市石田町,"[7360432, 7360434]",[0],[0.0],2002-07-29,2023-12-31,"['2002-07-29', '2011-08-02']","['2011-08-02', '2023-12-31']","[3345, 3345]","[12945, 12945]",,,5.0,6.0,6730.0,0.772441586116369
1980,7102030,13030,3339,久山町久原,[7102030],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3339],[13030],,,5.0,6.0,6861.0,0.772441586116369
1981,7510130,13129,3317,別府市上野口町,"[7510130, 7510131]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3317, 3317]","[13129, 13129]",,,5.0,6.0,7471.0,0.772441586116369
1982,5814630,13355,3439,岡山北区大供,[5814630],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3439],[13355],,,5.0,6.0,8452.0,0.772441586116369
1983,1000000,14119,4310,石狩市花川,[1000000],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[4310],[14119],,,5.0,6.0,9040.0,0.772441586116369
1984,7413120,13053,3253,大津町引水,[7413120],[],[],2007-03-01,2023-12-31,['2007-03-01'],['2023-12-31'],[3253],[13053],,,6.0,7.0,5054.0,0.7730389688680606
1985,7410131,13039,3234,八代市鏡町,[7410131],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3234],[13039],,,6.0,7.0,8113.0,0.7731055433188266
1986,1560430,14303,4255,芽室町東２条,"[1560430, 1560431, 1560432]","[0, 0]","[0.0, 0.0, 0.0]",2002-07-29,2023-12-31,"['2002-07-29', '2011-05-12', '2020-12-21']","['2011-05-12', '2020-12-21', '2023-12-31']","[4255, 4255, 4255]","[14303, 14303, 14303]",,,5.0,6.0,6730.0,0.773176536777932
1987,7410533,13047,3255,菊池市泗水町,"[7410533, 7410535]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-05-12']","['2011-05-12', '2023-12-31']","[3255, 3255]","[13047, 13047]",,,6.0,7.0,8113.0,0.7737583070687813
1988,3720530,13911,3745,五泉市太田,[3720530],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3745],[13911],,,5.0,6.0,8452.0,0.774084870290341
1989,7611020,13119,3242,高千穂町寺迫,[7611020],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3242],[13119],,,5.0,6.0,5904.0,0.7743166091104298
1990,3810000,13703,3648,高岡市伏木,[3810000],[],[],1919-01-01,2023-12-31,['1919-01-01'],['2023-12-31'],[3648],[13703],,,5.0,6.0,37255.0,0.7746244410867612
1991,6220230,13233,3330,大洲市大洲,[6220230],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3330],[13233],,,5.0,6.0,8235.0,0.7746244410867612
1992,7100220,13024,3336,福岡中央区天神,[7100220],[],[],2007-03-01,2023-12-31,['2007-03-01'],['2023-12-31'],[3336],[13024],,,4.0,5.0,5054.0,0.7747612208316412
1993,4200030,13805,3642,長野市戸隠,[4200030],[],[],1999-07-21,2023-12-31,['1999-07-21'],['2023-12-31'],[3642],[13805],,,6.0,7.0,7834.0,0.7750259324762685
1994,6220060,13232,3317,愛媛吉田町東小路宇和島市吉田町,"[6220060, 6220030, 6220033]","[0, 0]","[0.0, 0.0, 0.0]",1998-06-15,2023-12-31,"['1998-06-15', '2005-04-01', '2014-09-13']","['2005-04-01', '2014-09-13', '2023-12-31']","[3317, 3317, 3317]","[13232, 13232, 13232]",,,5.0,6.0,8235.0,0.7750532086067009
1995,7133730,13029,3309,みやま市瀬高町,[7133730],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3309],[13029],,,5.0,6.0,6861.0,0.7750532086067009
1996,5750731,13321,3618,隠岐の島町布施,[5750731],[],[],2001-07-19,2023-12-31,['2001-07-19'],['2023-12-31'],[3618],[13321],,,4.0,5.0,7105.0,0.7751250961703043
1997,5600034,13407,3520,鳥取市佐治町加瀬木,[5600034],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3520],[13407],,,4.0,5.0,8113.0,0.7751250961703043
1998,1260020,14222,4346,旭川市７条,[1260020],[],[],2006-03-01,2023-12-31,['2006-03-01'],['2023-12-31'],[4346],[14222],,,4.0,5.0,5419.0,0.7751250961703046
1999,3812336,13655,3635,南砺市苗島,[3812336],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3635],[13655],,,4.0,5.0,7471.0,0.7751250961703046
2000,2510830,14101,3727,双葉町新山双葉町両竹,"[2510830, 2510831, 2510832]","[0, 0]","[0.0, 1.85, 1.85]",2001-12-12,2022-08-30,"['2001-12-12', '2010-08-10', '2015-12-04']","['2010-08-10', '2015-12-04', '2022-08-30']","[3727, 3727, 3728]","[14101, 14101, 14101]",,,6.0,7.0,6959.0,0.7752303848690801
2001,6003620,13404,3402,つるぎ町貞光宮下つるぎ町貞光,"[6003620, 6003621]",[0],[0.0],2004-05-26,2023-12-31,"['2004-05-26', '2011-01-06']","['2011-01-06', '2023-12-31']","[3402, 3402]","[13404, 13404]",,,4.0,5.0,6063.0,0.7753963641235581
2002,2220440,14053,3820,仙台泉区将監,[2220440],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3820],[14053],,,6.0,7.0,6879.0,0.7754407404504934
2003,5503531,13517,3358,日高川町高津尾,"[5503531, 5503534]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2017-05-16']","['2017-05-16', '2023-12-31']","[3358, 3358]","[13517, 13517]",,,5.0,6.0,8452.0,0.7756916050204877
2004,3720321,13930,3827,村上市寒川,[3720321],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3827],[13930],,,5.0,6.0,5308.0,0.7756916050204877
2005,7700021,13033,3123,鹿児島市喜入町,[7700021],[],[],2007-03-01,2023-12-31,['2007-03-01'],['2023-12-31'],[3123],[13033],,,5.0,6.0,5054.0,0.7763243713891718
2006,2205236,14104,3845,栗原市志波姫,"[2205236, 2205240]",[0],[0.0],2002-03-02,2023-12-31,"['2002-03-02', '2012-03-27']","['2012-03-27', '2023-12-31']","[3845, 3845]","[14104, 14104]",,,6.0,7.0,6879.0,0.7768453532485431
2007,2510230,14055,3748,相馬市中村,"[2510230, 2510231, 2510232]","[0, 0]","[0.0, 0.0, 0.0]",2001-12-12,2023-12-31,"['2001-12-12', '2010-08-31', '2016-10-26']","['2010-08-31', '2016-10-26', '2023-12-31']","[3748, 3748, 3748]","[14055, 14055, 14055]",,,6.0,7.0,6959.0,0.7768480200887585
2008,7620020,13125,3155,宮崎市松橋,[7620020],[],[],2004-08-09,2023-12-31,['2004-08-09'],['2023-12-31'],[3155],[13125],,,5.0,6.0,5988.0,0.7770407462177502
2009,5510070,13529,3354,龍神村西田辺市龍神村西,"[5510070, 5510035]",[0],[0.0],2002-01-15,2023-12-31,"['2002-01-15', '2002-05-27']","['2002-05-27', '2023-12-31']","[3354, 3354]","[13529, 13529]",,,4.0,5.0,6925.0,0.7772570108765957
2010,4410730,13854,3508,長泉町中土狩,[4410730],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3508],[13854],,,5.0,6.0,8235.0,0.7772631470647089
2011,7030731,13217,3354,周防大島町西安下庄,[7030731],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3354],[13217],,,5.0,6.0,8452.0,0.7772631470647092
2012,5511030,13557,3336,太地町役場,[5511030],[],[],2001-12-12,2023-12-31,['2001-12-12'],['2023-12-31'],[3336],[13557],,,4.0,5.0,6959.0,0.7777767002227818
2013,1610130,14428,4300,釧路町別保,"[1610130, 1610131]",[0],[0.0],2002-07-29,2023-12-31,"['2002-07-29', '2011-05-12']","['2011-05-12', '2023-12-31']","[4300, 4300]","[14428, 14428]",,,6.0,7.0,6730.0,0.778442706783138
2014,5630730,13327,3529,大山町国信大山町末長,"[5630730, 5630733]",[0],[1.51],1998-10-15,2023-12-31,"['1998-10-15', '2009-10-01']","['2009-10-01', '2023-12-31']","[3529, 3529]","[13327, 13328]",,,5.0,6.0,8113.0,0.7788007830714048
2015,7030033,13205,3413,岩国市美和町生見,[7030033],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3413],[13205],,,5.0,6.0,8452.0,0.7788007830714048
2016,5351120,13444,3415,南あわじ市北阿万,[5351120],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3415],[13444],,,4.0,5.0,5904.0,0.7788007830714048
2017,6210130,13243,3339,伊予市中山町,"[6210130, 6210132]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2012-07-03']","['2012-07-03', '2023-12-31']","[3339, 3339]","[13243, 13243]",,,5.0,6.0,8235.0,0.7788007830714048
